,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,SEMANA,Fecha
2288,CAJAMARCA,JAEN,SANTA ROSA,060812,2020-43,1
2289,CAJAMARCA,JAEN,SANTA ROSA,060812,2021-07,1
2290,CAJAMARCA,JAEN,SANTA ROSA,060812,2021-08,1
2291,CAJAMARCA,SAN IGNACIO,CHIRINOS,060902,2020-33,1
2292,CAJAMARCA,SAN IGNACIO,CHIRINOS,060902,2020-35,3
2293,CAJAMARCA,SAN IGNACIO,CHIRINOS,060902,2020-44,1
2294,CAJAMARCA,SAN IGNACIO,CHIRINOS,060902,2020-52,1
2295,CAJAMARCA,SAN IGNACIO,CHIRINOS,060902,2021-06,1
2296,CAJAMARCA,SAN IGNACIO,CHIRINOS,060902,2021-07,1
2297,CAJAMARCA,SAN IGNACIO,HUARANGO,060903,2020-23,1
2298,CAJAMARCA,SAN IGNACIO,HUARANGO,060903,2020-27,1
2299,CAJAMARCA,SAN IGNACIO,HUARANGO,060903,2020-30,1
2300,CAJAMARCA,SAN IGNACIO,HUARANGO,060903,2020-32,1
2301,CAJAMARCA,SAN IGNACIO,HUARANGO,060903,2020-33,1
2302,CAJAMARCA,SAN IGNACIO,HUARANGO,060903,2020-38,1
2303,CAJAMARCA,SAN IGNACIO,HUARANGO,060903,2020-43,1
2304,CAJAMARCA,SAN IGNACIO,HUARANGO,060903,2021-02,1
2305,CAJAMARCA,SAN IGNACIO,HUARANGO,060903,2021-03,2
2306,CAJAMARCA,SAN IGNACIO,HUARANGO,060903,2021-04,1
2307,CAJAMARCA,SAN IGNACIO,HUARANGO,060903,2021-05,2
2308,CAJAMARCA,SAN IGNACIO,HUARANGO,060903,2021-06,2
2309,CAJAMARCA,SAN IGNACIO,HUARANGO,060903,2021-08,1
2310,CAJAMARCA,SAN IGNACIO,LA COIPA,060904,2020-34,1
2311,CAJAMARCA,SAN IGNACIO,LA COIPA,060904,2020-36,2
2312,CAJAMARCA,SAN IGNACIO,LA COIPA,060904,2020-45,1
2313,CAJAMARCA,SAN IGNACIO,LA COIPA,060904,2020-52,1
2314,CAJAMARCA,SAN IGNACIO,LA COIPA,060904,2021-02,1
2315,CAJAMARCA,SAN IGNACIO,NAMBALLE,060905,2020-38,1
2316,CAJAMARCA,SAN IGNACIO,NAMBALLE,060905,2021-09,1
2317,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,060901,2020-24,1
2318,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,060901,2020-25,1
2319,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,060901,2020-33,1
2320,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,060901,2020-35,1
2321,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,060901,2020-45,2
2322,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,060901,2020-46,1
2323,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,060901,2020-51,1
2324,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,060901,2021-01,1
2325,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,060901,2021-03,1
2326,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,060901,2021-05,2
2327,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,060901,2021-09,1
2328,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,060906,2020-36,1
2329,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,060906,2020-47,1
2330,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,060906,2021-01,1
2331,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,060906,2021-04,1
2332,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,060906,2021-07,1
2333,CAJAMARCA,SAN IGNACIO,TABACONAS,060907,2020-24,1
2334,CAJAMARCA,SAN IGNACIO,TABACONAS,060907,2020-27,1
2335,CAJAMARCA,SAN IGNACIO,TABACONAS,060907,2020-32,1
2336,CAJAMARCA,SAN IGNACIO,TABACONAS,060907,2021-05,1
2337,CAJAMARCA,SAN MARCOS,CHANCAY,061002,2020-34,1
2338,CAJAMARCA,SAN MARCOS,CHANCAY,061002,2020-38,1
2339,CAJAMARCA,SAN MARCOS,CHANCAY,061002,2020-48,1
2340,CAJAMARCA,SAN MARCOS,ICHOCAN,061005,2020-31,1
2341,CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,061006,2020-20,1
2342,CAJAMARCA,SAN MARCOS,JOSE SABOGAL,061007,2020-45,1
2343,CAJAMARCA,SAN MARCOS,JOSE SABOGAL,061007,2021-08,1
2344,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,061001,2020-24,1
2345,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,061001,2020-31,1
2346,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,061001,2020-33,1
2347,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,061001,2020-43,1
2348,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,061001,2020-45,1
2349,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,061001,2020-46,1
2350,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,061001,2020-48,1
2351,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,061001,2020-51,1
2352,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,061001,2020-52,1
2353,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,061001,2021-04,1
2354,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,061001,2021-06,1
2355,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,061001,2021-08,2
2356,CAJAMARCA,SAN MIGUEL,EL PRADO,061105,2020-26,1
2357,CAJAMARCA,SAN MIGUEL,LA FLORIDA,061106,2020-25,1
2358,CAJAMARCA,SAN MIGUEL,LA FLORIDA,061106,2020-26,1
2359,CAJAMARCA,SAN MIGUEL,LA FLORIDA,061106,2020-27,1
2360,CAJAMARCA,SAN MIGUEL,LA FLORIDA,061106,2021-08,1
2361,CAJAMARCA,SAN MIGUEL,LLAPA,061107,2020-30,1
2362,CAJAMARCA,SAN MIGUEL,LLAPA,061107,2020-32,2
2363,CAJAMARCA,SAN MIGUEL,LLAPA,061107,2020-39,1
2364,CAJAMARCA,SAN MIGUEL,NIEPOS,061109,2020-23,1
2365,CAJAMARCA,SAN MIGUEL,NIEPOS,061109,2020-27,1
2366,CAJAMARCA,SAN MIGUEL,NIEPOS,061109,2020-30,1
2367,CAJAMARCA,SAN MIGUEL,NIEPOS,061109,2020-36,1
2368,CAJAMARCA,SAN MIGUEL,NIEPOS,061109,2020-43,1
2369,CAJAMARCA,SAN MIGUEL,SAN GREGORIO,061110,2020-23,1
2370,CAJAMARCA,SAN MIGUEL,SAN GREGORIO,061110,2020-25,1
2371,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,061101,2020-38,1
2372,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,061101,2020-42,1
2373,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,061101,2020-47,1
2374,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,061101,2021-01,1
2375,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,061101,2021-05,1
2376,CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,061111,2021-08,1
2377,CAJAMARCA,SAN MIGUEL,TONGOD,061112,2020-22,1
2378,CAJAMARCA,SAN MIGUEL,TONGOD,061112,2020-26,1
2379,CAJAMARCA,SAN MIGUEL,TONGOD,061112,2021-05,1
2380,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA,061113,2020-29,1
2381,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA,061113,2020-45,1
2382,CAJAMARCA,SAN PABLO,SAN BERNARDINO,061202,2021-01,1
2383,CAJAMARCA,SAN PABLO,SAN LUIS,061203,2020-28,1
2384,CAJAMARCA,SAN PABLO,SAN PABLO,061201,2020-29,1
2385,CAJAMARCA,SAN PABLO,SAN PABLO,061201,2020-38,1
2386,CAJAMARCA,SAN PABLO,SAN PABLO,061201,2020-43,1
2387,CAJAMARCA,SAN PABLO,SAN PABLO,061201,2021-05,1
2388,CAJAMARCA,SAN PABLO,SAN PABLO,061201,2021-06,2
2389,CAJAMARCA,SANTA CRUZ,CATACHE,061303,2020-19,1
2390,CAJAMARCA,SANTA CRUZ,CATACHE,061303,2020-23,1
2391,CAJAMARCA,SANTA CRUZ,CATACHE,061303,2020-45,1
2392,CAJAMARCA,SANTA CRUZ,CATACHE,061303,2021-08,1
2393,CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,061304,2020-30,1
2394,CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,061304,2020-43,1
2395,CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,061304,2021-01,1
2396,CAJAMARCA,SANTA CRUZ,NINABAMBA,061306,2020-31,1
2397,CAJAMARCA,SANTA CRUZ,PULAN,061307,2020-44,1
2398,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,061301,2020-15,1
2399,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,061301,2020-22,1
2400,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,061301,2020-28,1
2401,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,061301,2020-35,1
2402,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,061301,2020-38,1
2403,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,061301,2020-40,1
2404,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,061301,2020-48,1
2405,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,061301,2020-50,1
2406,CAJAMARCA,SANTA CRUZ,SAUCEPAMPA,061308,2020-17,1
2407,CAJAMARCA,SANTA CRUZ,SAUCEPAMPA,061308,2020-27,1
2408,CAJAMARCA,SANTA CRUZ,YAUYUCAN,061311,2020-33,1
2409,CALLAO,CALLAO,BELLAVISTA,,2020-14,3
2410,CALLAO,CALLAO,BELLAVISTA,,2020-15,2
2411,CALLAO,CALLAO,BELLAVISTA,,2020-16,2
2412,CALLAO,CALLAO,BELLAVISTA,,2020-17,9
2413,CALLAO,CALLAO,BELLAVISTA,,2020-18,8
2414,CALLAO,CALLAO,BELLAVISTA,,2020-19,6
2415,CALLAO,CALLAO,BELLAVISTA,,2020-20,5
2416,CALLAO,CALLAO,BELLAVISTA,,2020-21,12
2417,CALLAO,CALLAO,BELLAVISTA,,2020-22,21
2418,CALLAO,CALLAO,BELLAVISTA,,2020-23,10
2419,CALLAO,CALLAO,BELLAVISTA,,2020-24,8
2420,CALLAO,CALLAO,BELLAVISTA,,2020-25,7
2421,CALLAO,CALLAO,BELLAVISTA,,2020-26,6
2422,CALLAO,CALLAO,BELLAVISTA,,2020-27,7
2423,CALLAO,CALLAO,BELLAVISTA,,2020-28,3
2424,CALLAO,CALLAO,BELLAVISTA,,2020-29,2
2425,CALLAO,CALLAO,BELLAVISTA,,2020-31,3
2426,CALLAO,CALLAO,BELLAVISTA,,2020-32,7
2427,CALLAO,CALLAO,BELLAVISTA,,2020-33,4
2428,CALLAO,CALLAO,BELLAVISTA,,2020-34,2
2429,CALLAO,CALLAO,BELLAVISTA,,2020-35,3
2430,CALLAO,CALLAO,BELLAVISTA,,2020-36,5
2431,CALLAO,CALLAO,BELLAVISTA,,2020-37,7
2432,CALLAO,CALLAO,BELLAVISTA,,2020-38,5
2433,CALLAO,CALLAO,BELLAVISTA,,2020-39,5
2434,CALLAO,CALLAO,BELLAVISTA,,2020-40,1
2435,CALLAO,CALLAO,BELLAVISTA,,2020-41,3
2436,CALLAO,CALLAO,BELLAVISTA,,2020-42,2
2437,CALLAO,CALLAO,BELLAVISTA,,2020-44,3
2438,CALLAO,CALLAO,BELLAVISTA,,2020-45,3
2439,CALLAO,CALLAO,BELLAVISTA,,2020-46,1
2440,CALLAO,CALLAO,BELLAVISTA,,2020-48,4
2441,CALLAO,CALLAO,BELLAVISTA,,2020-49,1
2442,CALLAO,CALLAO,BELLAVISTA,,2021-01,5
2443,CALLAO,CALLAO,BELLAVISTA,,2021-03,6
2444,CALLAO,CALLAO,BELLAVISTA,,2021-04,8
2445,CALLAO,CALLAO,BELLAVISTA,,2021-05,4
2446,CALLAO,CALLAO,BELLAVISTA,,2021-06,5
2447,CALLAO,CALLAO,BELLAVISTA,,2021-07,11
2448,CALLAO,CALLAO,BELLAVISTA,,2021-08,5
2449,CALLAO,CALLAO,BELLAVISTA,,2021-09,5
2450,CALLAO,CALLAO,CALLAO,,2020-12,1
2451,CALLAO,CALLAO,CALLAO,,2020-13,9
2452,CALLAO,CALLAO,CALLAO,,2020-14,8
2453,CALLAO,CALLAO,CALLAO,,2020-15,20
2454,CALLAO,CALLAO,CALLAO,,2020-16,37
2455,CALLAO,CALLAO,CALLAO,,2020-17,40
2456,CALLAO,CALLAO,CALLAO,,2020-18,62
2457,CALLAO,CALLAO,CALLAO,,2020-19,69
2458,CALLAO,CALLAO,CALLAO,,2020-20,114
2459,CALLAO,CALLAO,CALLAO,,2020-21,103
2460,CALLAO,CALLAO,CALLAO,,2020-22,74
2461,CALLAO,CALLAO,CALLAO,,2020-23,35
2462,CALLAO,CALLAO,CALLAO,,2020-24,56
2463,CALLAO,CALLAO,CALLAO,,2020-25,43
2464,CALLAO,CALLAO,CALLAO,,2020-26,17
2465,CALLAO,CALLAO,CALLAO,,2020-27,23
2466,CALLAO,CALLAO,CALLAO,,2020-28,28
2467,CALLAO,CALLAO,CALLAO,,2020-29,23
2468,CALLAO,CALLAO,CALLAO,,2020-31,21
2469,CALLAO,CALLAO,CALLAO,,2020-32,24
2470,CALLAO,CALLAO,CALLAO,,2020-33,23
2471,CALLAO,CALLAO,CALLAO,,2020-34,30
2472,CALLAO,CALLAO,CALLAO,,2020-35,18
2473,CALLAO,CALLAO,CALLAO,,2020-36,18
2474,CALLAO,CALLAO,CALLAO,,2020-37,21
2475,CALLAO,CALLAO,CALLAO,,2020-38,17
2476,CALLAO,CALLAO,CALLAO,,2020-39,9
2477,CALLAO,CALLAO,CALLAO,,2020-40,17
2478,CALLAO,CALLAO,CALLAO,,2020-41,13
2479,CALLAO,CALLAO,CALLAO,,2020-42,3
2480,CALLAO,CALLAO,CALLAO,,2020-43,12
2481,CALLAO,CALLAO,CALLAO,,2020-44,10
2482,CALLAO,CALLAO,CALLAO,,2020-45,9
2483,CALLAO,CALLAO,CALLAO,,2020-46,7
2484,CALLAO,CALLAO,CALLAO,,2020-47,5
2485,CALLAO,CALLAO,CALLAO,,2020-48,11
2486,CALLAO,CALLAO,CALLAO,,2020-49,7
2487,CALLAO,CALLAO,CALLAO,,2020-50,9
2488,CALLAO,CALLAO,CALLAO,,2020-51,13
2489,CALLAO,CALLAO,CALLAO,,2020-52,10
2490,CALLAO,CALLAO,CALLAO,,2021-00,2
2491,CALLAO,CALLAO,CALLAO,,2021-01,11
2492,CALLAO,CALLAO,CALLAO,,2021-02,24
2493,CALLAO,CALLAO,CALLAO,,2021-03,21
2494,CALLAO,CALLAO,CALLAO,,2021-04,43
2495,CALLAO,CALLAO,CALLAO,,2021-05,46
2496,CALLAO,CALLAO,CALLAO,,2021-06,58
2497,CALLAO,CALLAO,CALLAO,,2021-07,53
2498,CALLAO,CALLAO,CALLAO,,2021-08,39
2499,CALLAO,CALLAO,CALLAO,,2021-09,24
2500,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,,2020-15,3
2501,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,,2020-16,2
2502,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,,2020-17,6
2503,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,,2020-18,6
2504,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,,2020-19,7
2505,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,,2020-20,11
2506,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,,2020-21,8
2507,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,,2020-22,3
2508,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,,2021-02,1
2509,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,,2021-05,1
2510,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,,2021-06,2
2511,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,,2021-07,2
2512,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,,2021-08,3
2513,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2020-21,5
2514,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2020-22,3
2515,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2020-23,5
2516,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2020-24,5
2517,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2020-25,4
2518,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2020-26,2
2519,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2020-27,4
2520,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2020-28,5
2521,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2020-29,2
2522,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2020-31,2
2523,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2020-32,1
2524,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2020-33,2
2525,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2020-34,1
2526,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2020-35,2
2527,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2020-36,5
2528,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2020-37,3
2529,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2020-38,3
2530,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2020-39,1
2531,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2020-40,1
2532,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2020-41,3
2533,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2020-47,1
2534,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2020-50,1
2535,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2021-03,2
2536,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2021-04,1
2537,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2021-05,4
2538,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2021-06,2
2539,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2021-07,6
2540,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2021-08,3
2541,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO,,2021-09,2
2542,CALLAO,CALLAO,LA PERLA,,2020-13,1
2543,CALLAO,CALLAO,LA PERLA,,2020-14,1
2544,CALLAO,CALLAO,LA PERLA,,2020-15,2
2545,CALLAO,CALLAO,LA PERLA,,2020-16,1
2546,CALLAO,CALLAO,LA PERLA,,2020-17,5
2547,CALLAO,CALLAO,LA PERLA,,2020-18,1
2548,CALLAO,CALLAO,LA PERLA,,2020-19,1
2549,CALLAO,CALLAO,LA PERLA,,2020-20,4
2550,CALLAO,CALLAO,LA PERLA,,2020-21,4
2551,CALLAO,CALLAO,LA PERLA,,2020-22,6
2552,CALLAO,CALLAO,LA PERLA,,2020-23,4
2553,CALLAO,CALLAO,LA PERLA,,2020-24,6
2554,CALLAO,CALLAO,LA PERLA,,2020-25,5
2555,CALLAO,CALLAO,LA PERLA,,2020-26,5
2556,CALLAO,CALLAO,LA PERLA,,2020-27,4
2557,CALLAO,CALLAO,LA PERLA,,2020-29,3
2558,CALLAO,CALLAO,LA PERLA,,2020-31,2
2559,CALLAO,CALLAO,LA PERLA,,2020-32,3
2560,CALLAO,CALLAO,LA PERLA,,2020-33,2
2561,CALLAO,CALLAO,LA PERLA,,2020-34,3
2562,CALLAO,CALLAO,LA PERLA,,2020-35,2
2563,CALLAO,CALLAO,LA PERLA,,2020-36,6
2564,CALLAO,CALLAO,LA PERLA,,2020-37,5
2565,CALLAO,CALLAO,LA PERLA,,2020-38,1
2566,CALLAO,CALLAO,LA PERLA,,2020-39,3
2567,CALLAO,CALLAO,LA PERLA,,2020-40,3
2568,CALLAO,CALLAO,LA PERLA,,2020-42,2
2569,CALLAO,CALLAO,LA PERLA,,2020-43,1
2570,CALLAO,CALLAO,LA PERLA,,2020-44,2
2571,CALLAO,CALLAO,LA PERLA,,2020-45,1
2572,CALLAO,CALLAO,LA PERLA,,2020-47,1
2573,CALLAO,CALLAO,LA PERLA,,2020-48,1
2574,CALLAO,CALLAO,LA PERLA,,2020-49,1
2575,CALLAO,CALLAO,LA PERLA,,2020-50,1
2576,CALLAO,CALLAO,LA PERLA,,2020-52,1
2577,CALLAO,CALLAO,LA PERLA,,2021-01,2
2578,CALLAO,CALLAO,LA PERLA,,2021-02,1
2579,CALLAO,CALLAO,LA PERLA,,2021-03,8
2580,CALLAO,CALLAO,LA PERLA,,2021-04,4
2581,CALLAO,CALLAO,LA PERLA,,2021-05,4
2582,CALLAO,CALLAO,LA PERLA,,2021-06,5
2583,CALLAO,CALLAO,LA PERLA,,2021-07,3
2584,CALLAO,CALLAO,LA PERLA,,2021-08,7
2585,CALLAO,CALLAO,LA PERLA,,2021-09,2
2586,CALLAO,CALLAO,LA PUNTA,,2020-21,2
2587,CALLAO,CALLAO,LA PUNTA,,2020-22,2
2588,CALLAO,CALLAO,LA PUNTA,,2020-23,1
2589,CALLAO,CALLAO,LA PUNTA,,2020-26,1
2590,CALLAO,CALLAO,LA PUNTA,,2020-29,1
2591,CALLAO,CALLAO,LA PUNTA,,2020-36,1
2592,CALLAO,CALLAO,LA PUNTA,,2020-37,1
2593,CALLAO,CALLAO,LA PUNTA,,2020-39,1
2594,CALLAO,CALLAO,LA PUNTA,,2020-40,1
2595,CALLAO,CALLAO,LA PUNTA,,2020-41,2
2596,CALLAO,CALLAO,LA PUNTA,,2021-01,1
2597,CALLAO,CALLAO,LA PUNTA,,2021-04,1
2598,CALLAO,CALLAO,MI PERU,,2020-14,1
2599,CALLAO,CALLAO,MI PERU,,2020-16,1
2600,CALLAO,CALLAO,MI PERU,,2020-17,1
2601,CALLAO,CALLAO,MI PERU,,2020-18,1
2602,CALLAO,CALLAO,MI PERU,,2020-19,1
2603,CALLAO,CALLAO,MI PERU,,2020-21,2
2604,CALLAO,CALLAO,MI PERU,,2020-22,2
2605,CALLAO,CALLAO,MI PERU,,2020-23,1
2606,CALLAO,CALLAO,MI PERU,,2020-24,3
2607,CALLAO,CALLAO,MI PERU,,2020-25,1
2608,CALLAO,CALLAO,MI PERU,,2020-26,3
2609,CALLAO,CALLAO,MI PERU,,2020-27,2
2610,CALLAO,CALLAO,MI PERU,,2020-28,3
2611,CALLAO,CALLAO,MI PERU,,2020-29,1
2612,CALLAO,CALLAO,MI PERU,,2020-31,1
2613,CALLAO,CALLAO,MI PERU,,2020-33,4
2614,CALLAO,CALLAO,MI PERU,,2020-34,1
2615,CALLAO,CALLAO,MI PERU,,2020-35,2
2616,CALLAO,CALLAO,MI PERU,,2020-36,2
2617,CALLAO,CALLAO,MI PERU,,2020-39,2
2618,CALLAO,CALLAO,MI PERU,,2020-41,2
2619,CALLAO,CALLAO,MI PERU,,2020-42,1
2620,CALLAO,CALLAO,MI PERU,,2020-47,1
2621,CALLAO,CALLAO,MI PERU,,2020-48,1
2622,CALLAO,CALLAO,MI PERU,,2020-49,1
2623,CALLAO,CALLAO,MI PERU,,2021-02,1
2624,CALLAO,CALLAO,MI PERU,,2021-03,2
2625,CALLAO,CALLAO,MI PERU,,2021-04,1
2626,CALLAO,CALLAO,MI PERU,,2021-05,2
2627,CALLAO,CALLAO,MI PERU,,2021-06,1
2628,CALLAO,CALLAO,MI PERU,,2021-08,3
2629,CALLAO,CALLAO,VENTANILLA,,2020-14,4
2630,CALLAO,CALLAO,VENTANILLA,,2020-15,5
2631,CALLAO,CALLAO,VENTANILLA,,2020-16,7
2632,CALLAO,CALLAO,VENTANILLA,,2020-17,6
2633,CALLAO,CALLAO,VENTANILLA,,2020-18,11
2634,CALLAO,CALLAO,VENTANILLA,,2020-19,6
2635,CALLAO,CALLAO,VENTANILLA,,2020-20,16
2636,CALLAO,CALLAO,VENTANILLA,,2020-21,23
2637,CALLAO,CALLAO,VENTANILLA,,2020-22,27
2638,CALLAO,CALLAO,VENTANILLA,,2020-23,8
2639,CALLAO,CALLAO,VENTANILLA,,2020-24,11
2640,CALLAO,CALLAO,VENTANILLA,,2020-25,10
2641,CALLAO,CALLAO,VENTANILLA,,2020-26,13
2642,CALLAO,CALLAO,VENTANILLA,,2020-27,12
2643,CALLAO,CALLAO,VENTANILLA,,2020-28,16
2644,CALLAO,CALLAO,VENTANILLA,,2020-29,11
2645,CALLAO,CALLAO,VENTANILLA,,2020-31,12
2646,CALLAO,CALLAO,VENTANILLA,,2020-32,10
2647,CALLAO,CALLAO,VENTANILLA,,2020-33,17
2648,CALLAO,CALLAO,VENTANILLA,,2020-34,12
2649,CALLAO,CALLAO,VENTANILLA,,2020-35,11
2650,CALLAO,CALLAO,VENTANILLA,,2020-36,10
2651,CALLAO,CALLAO,VENTANILLA,,2020-37,12
2652,CALLAO,CALLAO,VENTANILLA,,2020-38,8
2653,CALLAO,CALLAO,VENTANILLA,,2020-39,4
2654,CALLAO,CALLAO,VENTANILLA,,2020-40,6
2655,CALLAO,CALLAO,VENTANILLA,,2020-41,4
2656,CALLAO,CALLAO,VENTANILLA,,2020-42,1
2657,CALLAO,CALLAO,VENTANILLA,,2020-43,1
2658,CALLAO,CALLAO,VENTANILLA,,2020-44,2
2659,CALLAO,CALLAO,VENTANILLA,,2020-45,1
2660,CALLAO,CALLAO,VENTANILLA,,2020-46,5
2661,CALLAO,CALLAO,VENTANILLA,,2020-47,7
2662,CALLAO,CALLAO,VENTANILLA,,2020-48,2
2663,CALLAO,CALLAO,VENTANILLA,,2020-49,4
2664,CALLAO,CALLAO,VENTANILLA,,2020-50,3
2665,CALLAO,CALLAO,VENTANILLA,,2020-51,4
2666,CALLAO,CALLAO,VENTANILLA,,2020-52,2
2667,CALLAO,CALLAO,VENTANILLA,,2021-01,4
2668,CALLAO,CALLAO,VENTANILLA,,2021-03,6
2669,CALLAO,CALLAO,VENTANILLA,,2021-04,15
2670,CALLAO,CALLAO,VENTANILLA,,2021-05,5
2671,CALLAO,CALLAO,VENTANILLA,,2021-06,8
2672,CALLAO,CALLAO,VENTANILLA,,2021-07,8
2673,CALLAO,CALLAO,VENTANILLA,,2021-08,17
2674,CALLAO,CALLAO,VENTANILLA,,2021-09,6
2675,CALLAO,LIMA,CARABAYLLO,,2020-16,1
2676,CALLAO,LIMA,LIMA,,2020-14,1
2677,CALLAO,LIMA,PUENTE PIEDRA,,2020-14,1
2678,CALLAO,LIMA,SAN MARTIN DE PORRES,,2020-13,1
2679,CALLAO,LIMA,SAN MARTIN DE PORRES,,2020-14,1
2680,CALLAO,LIMA,SAN MARTIN DE PORRES,,2020-16,1
2681,CALLAO,LIMA,SAN MIGUEL,,2020-13,1
2682,CALLAO,MORROPON,MORROPON,,2020-16,1
2683,CUSCO,ACOMAYO,ACOMAYO,080201,2020-38,2
2684,CUSCO,ACOMAYO,ACOMAYO,080201,2020-44,1
