,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,SEMANA,UUID
443,APURIMAC,ANDAHUAYLAS,TALAVERA,030216,2021-06,77
444,APURIMAC,ANDAHUAYLAS,TALAVERA,030216,2021-07,31
445,APURIMAC,ANDAHUAYLAS,TALAVERA,030216,2021-08,31
446,APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,030217,2021-07,8
447,APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,030217,2021-08,11
448,APURIMAC,ANDAHUAYLAS,TURPO,030218,2021-07,17
449,APURIMAC,ANDAHUAYLAS,TURPO,030218,2021-08,21
450,APURIMAC,ANTABAMBA,ANTABAMBA,030301,2021-06,42
451,APURIMAC,ANTABAMBA,ANTABAMBA,030301,2021-08,44
452,APURIMAC,ANTABAMBA,ANTABAMBA,030301,2021-09,38
453,APURIMAC,ANTABAMBA,EL ORO,030302,2021-07,1
454,APURIMAC,ANTABAMBA,EL ORO,030302,2021-08,5
455,APURIMAC,ANTABAMBA,EL ORO,030302,2021-09,1
456,APURIMAC,ANTABAMBA,HUAQUIRCA,030303,2021-08,16
457,APURIMAC,ANTABAMBA,HUAQUIRCA,030303,2021-09,2
458,APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,030304,2021-08,21
459,APURIMAC,ANTABAMBA,OROPESA,030305,2021-08,26
460,APURIMAC,ANTABAMBA,PACHACONAS,030306,2021-07,8
461,APURIMAC,ANTABAMBA,PACHACONAS,030306,2021-08,4
462,APURIMAC,ANTABAMBA,PACHACONAS,030306,2021-09,4
463,APURIMAC,ANTABAMBA,SABAINO,030307,2021-08,11
464,APURIMAC,ANTABAMBA,SABAINO,030307,2021-09,1
465,APURIMAC,AYMARAES,CAPAYA,030402,2021-08,6
466,APURIMAC,AYMARAES,CAPAYA,030402,2021-09,2
467,APURIMAC,AYMARAES,CARAYBAMBA,030403,2021-08,3
468,APURIMAC,AYMARAES,CHALHUANCA,030401,2021-06,46
469,APURIMAC,AYMARAES,CHALHUANCA,030401,2021-07,12
470,APURIMAC,AYMARAES,CHALHUANCA,030401,2021-08,36
471,APURIMAC,AYMARAES,CHALHUANCA,030401,2021-09,49
472,APURIMAC,AYMARAES,CHAPIMARCA,030404,2021-06,33
473,APURIMAC,AYMARAES,CHAPIMARCA,030404,2021-08,19
474,APURIMAC,AYMARAES,CHAPIMARCA,030404,2021-09,18
475,APURIMAC,AYMARAES,COLCABAMBA,030405,2021-08,2
476,APURIMAC,AYMARAES,COTARUSE,030406,2021-08,26
477,APURIMAC,AYMARAES,COTARUSE,030406,2021-09,4
478,APURIMAC,AYMARAES,HUAYLLO,,2021-08,2
479,APURIMAC,AYMARAES,HUAYLLO,,2021-09,1
480,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,030408,2021-08,5
481,APURIMAC,AYMARAES,LUCRE,030409,2021-08,13
482,APURIMAC,AYMARAES,POCOHUANCA,030410,2021-08,7
483,APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,030411,2021-08,4
484,APURIMAC,AYMARAES,SAÑAYCA,030412,2021-08,6
485,APURIMAC,AYMARAES,SORAYA,030413,2021-08,1
486,APURIMAC,AYMARAES,SORAYA,030413,2021-09,3
487,APURIMAC,AYMARAES,TAPAIRIHUA,030414,2021-08,19
488,APURIMAC,AYMARAES,TINTAY,030415,2021-08,15
489,APURIMAC,AYMARAES,TINTAY,030415,2021-09,1
490,APURIMAC,AYMARAES,TORAYA,030416,2021-08,5
491,APURIMAC,AYMARAES,YANACA,030417,2021-08,3
492,APURIMAC,CHINCHEROS,ANCO-HUALLO,,2021-06,44
493,APURIMAC,CHINCHEROS,ANCO-HUALLO,,2021-07,3
494,APURIMAC,CHINCHEROS,ANCO-HUALLO,,2021-08,25
495,APURIMAC,CHINCHEROS,ANCO-HUALLO,,2021-09,21
496,APURIMAC,CHINCHEROS,CHINCHEROS,030601,2021-06,105
497,APURIMAC,CHINCHEROS,CHINCHEROS,030601,2021-07,19
498,APURIMAC,CHINCHEROS,CHINCHEROS,030601,2021-08,69
499,APURIMAC,CHINCHEROS,CHINCHEROS,030601,2021-09,6
500,APURIMAC,CHINCHEROS,COCHARCAS,030603,2021-08,10
501,APURIMAC,CHINCHEROS,COCHARCAS,030603,2021-09,9
502,APURIMAC,CHINCHEROS,EL PORVENIR,030610,2021-08,12
503,APURIMAC,CHINCHEROS,HUACCANA,030604,2021-06,45
504,APURIMAC,CHINCHEROS,HUACCANA,030604,2021-07,2
505,APURIMAC,CHINCHEROS,HUACCANA,030604,2021-08,38
506,APURIMAC,CHINCHEROS,HUACCANA,030604,2021-09,8
507,APURIMAC,CHINCHEROS,LOS CHANKAS,030611,2021-08,6
508,APURIMAC,CHINCHEROS,OCOBAMBA,030605,2021-06,38
509,APURIMAC,CHINCHEROS,OCOBAMBA,030605,2021-07,5
510,APURIMAC,CHINCHEROS,OCOBAMBA,030605,2021-08,35
511,APURIMAC,CHINCHEROS,ONGOY,030606,2021-08,18
512,APURIMAC,CHINCHEROS,ONGOY,030606,2021-09,2
513,APURIMAC,CHINCHEROS,RANRACANCHA,030608,2021-08,24
514,APURIMAC,CHINCHEROS,RANRACANCHA,030608,2021-09,7
515,APURIMAC,CHINCHEROS,ROCCHACC,030609,2021-08,28
516,APURIMAC,CHINCHEROS,ROCCHACC,030609,2021-09,4
517,APURIMAC,CHINCHEROS,URANMARCA,030607,2021-08,13
518,APURIMAC,CHINCHEROS,URANMARCA,030607,2021-09,1
519,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,030506,2021-06,51
520,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,030506,2021-08,62
521,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,030506,2021-09,2
522,APURIMAC,COTABAMBAS,COTABAMBAS,030502,2021-06,19
523,APURIMAC,COTABAMBAS,COTABAMBAS,030502,2021-07,5
524,APURIMAC,COTABAMBAS,COTABAMBAS,030502,2021-08,12
525,APURIMAC,COTABAMBAS,COYLLURQUI,030503,2021-06,7
526,APURIMAC,COTABAMBAS,COYLLURQUI,030503,2021-07,16
527,APURIMAC,COTABAMBAS,COYLLURQUI,030503,2021-08,25
528,APURIMAC,COTABAMBAS,COYLLURQUI,030503,2021-09,5
529,APURIMAC,COTABAMBAS,HAQUIRA,030504,2021-06,20
530,APURIMAC,COTABAMBAS,HAQUIRA,030504,2021-07,13
531,APURIMAC,COTABAMBAS,HAQUIRA,030504,2021-08,35
532,APURIMAC,COTABAMBAS,HAQUIRA,030504,2021-09,26
533,APURIMAC,COTABAMBAS,MARA,030505,2021-06,16
534,APURIMAC,COTABAMBAS,MARA,030505,2021-07,6
535,APURIMAC,COTABAMBAS,MARA,030505,2021-08,12
